Linha,801
Tabela,003
num,ponto,horario
104507,TERMINAL CAMPINA DO SIQUEIRA,06:20
103502,PRACA ZACARIAS,06:48
104507,TERMINAL CAMPINA DO SIQUEIRA,07:08
103502,PRACA ZACARIAS,07:36
104507,TERMINAL CAMPINA DO SIQUEIRA,07:58
103502,PRACA ZACARIAS,08:30
104507,TERMINAL CAMPINA DO SIQUEIRA,08:52
103502,PRACA ZACARIAS,09:24
104507,TERMINAL CAMPINA DO SIQUEIRA,09:46
103502,PRACA ZACARIAS,10:14
104507,TERMINAL CAMPINA DO SIQUEIRA,10:36
103502,PRACA ZACARIAS,11:04
104507,TERMINAL CAMPINA DO SIQUEIRA,11:26
103502,PRACA ZACARIAS,11:54
104507,TERMINAL CAMPINA DO SIQUEIRA,12:19
103502,PRACA ZACARIAS,12:51
104507,TERMINAL CAMPINA DO SIQUEIRA,13:16
