Linha,205
Tabela,003
num,ponto,horario
104103,TERMINAL BARREIRINHA,05:55
101161,TRAVESSA MOREIRA GARCEZ,06:20
104103,TERMINAL BARREIRINHA,06:45
101161,TRAVESSA MOREIRA GARCEZ,07:10
104103,TERMINAL BARREIRINHA,07:35
101161,TRAVESSA MOREIRA GARCEZ,08:01
104103,TERMINAL BARREIRINHA,08:26
101161,TRAVESSA MOREIRA GARCEZ,08:55
104103,TERMINAL BARREIRINHA,09:19
101161,TRAVESSA MOREIRA GARCEZ,09:45
104103,TERMINAL BARREIRINHA,10:11
101161,TRAVESSA MOREIRA GARCEZ,10:37
104103,TERMINAL BARREIRINHA,11:03
101161,TRAVESSA MOREIRA GARCEZ,11:29
104103,TERMINAL BARREIRINHA,11:56
101161,TRAVESSA MOREIRA GARCEZ,12:23
104103,TERMINAL BARREIRINHA,12:51
101161,TRAVESSA MOREIRA GARCEZ,13:19
104103,TERMINAL BARREIRINHA,13:47
101161,TRAVESSA MOREIRA GARCEZ,14:17
104103,TERMINAL BARREIRINHA,14:45
101161,TRAVESSA MOREIRA GARCEZ,15:13
104103,TERMINAL BARREIRINHA,15:40
101161,TRAVESSA MOREIRA GARCEZ,16:06
104103,TERMINAL BARREIRINHA,16:36
101161,TRAVESSA MOREIRA GARCEZ,17:02
104103,TERMINAL BARREIRINHA,17:32
101161,TRAVESSA MOREIRA GARCEZ,17:57
104103,TERMINAL BARREIRINHA,18:29
101161,TRAVESSA MOREIRA GARCEZ,18:54
104103,TERMINAL BARREIRINHA,19:23
101161,TRAVESSA MOREIRA GARCEZ,19:47
104103,TERMINAL BARREIRINHA,20:10
101161,TRAVESSA MOREIRA GARCEZ,20:32
104103,TERMINAL BARREIRINHA,20:55
101161,TRAVESSA MOREIRA GARCEZ,21:17
104103,TERMINAL BARREIRINHA,21:40
101161,TRAVESSA MOREIRA GARCEZ,22:02
104103,TERMINAL BARREIRINHA,22:25
101161,TRAVESSA MOREIRA GARCEZ,22:47
104103,TERMINAL BARREIRINHA,23:10
101161,TRAVESSA MOREIRA GARCEZ,23:32
104103,TERMINAL BARREIRINHA,23:55
101161,TRAVESSA MOREIRA GARCEZ,00:17
