Linha,205
Tabela,006-2
num,ponto,horario
101161,TRAVESSA MOREIRA GARCEZ,16:34
104103,TERMINAL BARREIRINHA,17:06
101161,TRAVESSA MOREIRA GARCEZ,17:34
104103,TERMINAL BARREIRINHA,18:09
101161,TRAVESSA MOREIRA GARCEZ,18:37
