Linha,205
Tabela,001
num,ponto,horario
104103,TERMINAL BARREIRINHA,05:30
101161,TRAVESSA MOREIRA GARCEZ,05:52
104103,TERMINAL BARREIRINHA,06:13
101161,TRAVESSA MOREIRA GARCEZ,06:38
104103,TERMINAL BARREIRINHA,07:02
101161,TRAVESSA MOREIRA GARCEZ,07:26
104103,TERMINAL BARREIRINHA,07:50
101161,TRAVESSA MOREIRA GARCEZ,08:18
104103,TERMINAL BARREIRINHA,08:43
101161,TRAVESSA MOREIRA GARCEZ,09:07
104103,TERMINAL BARREIRINHA,09:32
101161,TRAVESSA MOREIRA GARCEZ,09:57
104103,TERMINAL BARREIRINHA,10:23
101161,TRAVESSA MOREIRA GARCEZ,10:49
104103,TERMINAL BARREIRINHA,11:15
101161,TRAVESSA MOREIRA GARCEZ,11:41
104103,TERMINAL BARREIRINHA,12:08
101161,TRAVESSA MOREIRA GARCEZ,12:35
104103,TERMINAL BARREIRINHA,13:03
101161,TRAVESSA MOREIRA GARCEZ,13:32
104103,TERMINAL BARREIRINHA,13:59
101161,TRAVESSA MOREIRA GARCEZ,14:27
104103,TERMINAL BARREIRINHA,14:54
101161,TRAVESSA MOREIRA GARCEZ,15:21
104103,TERMINAL BARREIRINHA,15:49
101161,TRAVESSA MOREIRA GARCEZ,16:15
104103,TERMINAL BARREIRINHA,16:46
101161,TRAVESSA MOREIRA GARCEZ,17:16
104103,TERMINAL BARREIRINHA,17:51
101161,TRAVESSA MOREIRA GARCEZ,18:19
