Linha,380
Tabela,001
num,ponto,horario
130971,BAIRRO DETRAN,05:40
103509,PRACA ZACARIAS,06:02
181018,BAIRRO VICENTE MACHADO,06:19
101010,PRACA TIRADENTES,06:35
130971,BAIRRO DETRAN,07:01
103509,PRACA ZACARIAS,07:34
181018,BAIRRO VICENTE MACHADO,07:53
101010,PRACA TIRADENTES,08:12
130971,BAIRRO DETRAN,08:40
103509,PRACA ZACARIAS,09:10
181018,BAIRRO VICENTE MACHADO,09:32
101010,PRACA TIRADENTES,09:52
130971,BAIRRO DETRAN,10:20
103509,PRACA ZACARIAS,10:50
181018,BAIRRO VICENTE MACHADO,11:12
101010,PRACA TIRADENTES,11:32
130971,BAIRRO DETRAN,12:00
103509,PRACA ZACARIAS,12:30
181018,BAIRRO VICENTE MACHADO,12:52
101010,PRACA TIRADENTES,13:12
130971,BAIRRO DETRAN,13:40
103509,PRACA ZACARIAS,14:10
181018,BAIRRO VICENTE MACHADO,14:32
101010,PRACA TIRADENTES,14:52
130971,BAIRRO DETRAN,15:20
103509,PRACA ZACARIAS,15:50
181018,BAIRRO VICENTE MACHADO,16:10
101010,PRACA TIRADENTES,16:36
130971,BAIRRO DETRAN,17:11
103509,PRACA ZACARIAS,17:44
181018,BAIRRO VICENTE MACHADO,18:04
101010,PRACA TIRADENTES,18:27
130971,BAIRRO DETRAN,19:02
103509,PRACA ZACARIAS,19:31
181018,BAIRRO VICENTE MACHADO,19:50
101010,PRACA TIRADENTES,20:09
