Linha,506
Tabela,014
num,ponto,horario
109038,TUBO OSTERNACK,07:12
109112,TERMINAL SITIO CERCADO,07:25
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,08:11
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:49
109038,TUBO OSTERNACK,09:00
109112,TERMINAL SITIO CERCADO,09:12
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,09:50
109114,TERM.S.CERCADO(SENT.OSTERNACK),10:28
109038,TUBO OSTERNACK,10:39
109112,TERMINAL SITIO CERCADO,10:51
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,11:29
109114,TERM.S.CERCADO(SENT.OSTERNACK),12:07
109038,TUBO OSTERNACK,12:19
109112,TERMINAL SITIO CERCADO,12:31
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,13:09
109114,TERM.S.CERCADO(SENT.OSTERNACK),13:47
109038,TUBO OSTERNACK,13:59
109112,TERMINAL SITIO CERCADO,14:11
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,14:49
109114,TERM.S.CERCADO(SENT.OSTERNACK),15:27
109038,TUBO OSTERNACK,15:39
109112,TERMINAL SITIO CERCADO,15:51
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,16:32
109114,TERM.S.CERCADO(SENT.OSTERNACK),17:14
109038,TUBO OSTERNACK,17:26
109112,TERMINAL SITIO CERCADO,17:40
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,18:22
109114,TERM.S.CERCADO(SENT.OSTERNACK),19:06
109038,TUBO OSTERNACK,19:17
109112,TERMINAL SITIO CERCADO,19:30
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,20:08
109114,TERM.S.CERCADO(SENT.OSTERNACK),20:47
109038,TUBO OSTERNACK,20:57
109112,TERMINAL SITIO CERCADO,21:07
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,21:46
109114,TERM.S.CERCADO(SENT.OSTERNACK),22:25
109038,TUBO OSTERNACK,22:36
109112,TERMINAL SITIO CERCADO,22:47
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,23:24
109114,TERM.S.CERCADO(SENT.OSTERNACK),00:02
