Linha,506
Tabela,006
num,ponto,horario
109038,TUBO OSTERNACK,06:07
109112,TERMINAL SITIO CERCADO,06:19
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,06:56
109114,TERM.S.CERCADO(SENT.OSTERNACK),07:35
109038,TUBO OSTERNACK,07:48
109112,TERMINAL SITIO CERCADO,08:01
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,08:44
109114,TERM.S.CERCADO(SENT.OSTERNACK),09:22
109038,TUBO OSTERNACK,09:33
109112,TERMINAL SITIO CERCADO,09:45
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,10:23
109114,TERM.S.CERCADO(SENT.OSTERNACK),11:01
109038,TUBO OSTERNACK,11:12
109112,TERMINAL SITIO CERCADO,11:24
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,12:02
109114,TERM.S.CERCADO(SENT.OSTERNACK),12:40
109038,TUBO OSTERNACK,12:52
109112,TERMINAL SITIO CERCADO,13:04
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,13:42
109114,TERM.S.CERCADO(SENT.OSTERNACK),14:20
109038,TUBO OSTERNACK,14:32
109112,TERMINAL SITIO CERCADO,14:44
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,15:22
109114,TERM.S.CERCADO(SENT.OSTERNACK),16:00
109038,TUBO OSTERNACK,16:12
109112,TERMINAL SITIO CERCADO,16:25
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,17:05
109114,TERM.S.CERCADO(SENT.OSTERNACK),17:49
109038,TUBO OSTERNACK,18:02
109112,TERMINAL SITIO CERCADO,18:16
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,19:01
109114,TERM.S.CERCADO(SENT.OSTERNACK),19:45
109038,TUBO OSTERNACK,19:57
109112,TERMINAL SITIO CERCADO,20:09
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,20:46
109114,TERM.S.CERCADO(SENT.OSTERNACK),21:25
109038,TUBO OSTERNACK,21:38
109112,TERMINAL SITIO CERCADO,21:48
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,22:25
109114,TERM.S.CERCADO(SENT.OSTERNACK),23:04
109038,TUBO OSTERNACK,23:14
109112,TERMINAL SITIO CERCADO,23:25
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,00:01
109114,TERM.S.CERCADO(SENT.OSTERNACK),00:36
