Linha,506
Tabela,011-1
num,ponto,horario
109038,TUBO OSTERNACK,06:43
109112,TERMINAL SITIO CERCADO,06:56
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:36
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:15
109038,TUBO OSTERNACK,08:27
109112,TERMINAL SITIO CERCADO,08:40
