Linha,506
Tabela,010
num,ponto,horario
109038,TUBO OSTERNACK,06:35
109112,TERMINAL SITIO CERCADO,06:48
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:28
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:07
109038,TUBO OSTERNACK,08:20
109112,TERMINAL SITIO CERCADO,08:33
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,09:17
109114,TERM.S.CERCADO(SENT.OSTERNACK),09:55
109038,TUBO OSTERNACK,10:06
109112,TERMINAL SITIO CERCADO,10:18
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,10:56
109114,TERM.S.CERCADO(SENT.OSTERNACK),11:34
109038,TUBO OSTERNACK,11:45
109112,TERMINAL SITIO CERCADO,11:57
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,12:35
109114,TERM.S.CERCADO(SENT.OSTERNACK),13:13
109038,TUBO OSTERNACK,13:25
109112,TERMINAL SITIO CERCADO,13:37
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,14:15
109114,TERM.S.CERCADO(SENT.OSTERNACK),14:53
109038,TUBO OSTERNACK,15:05
109112,TERMINAL SITIO CERCADO,15:17
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,15:55
109114,TERM.S.CERCADO(SENT.OSTERNACK),16:33
109038,TUBO OSTERNACK,16:44
109112,TERMINAL SITIO CERCADO,16:58
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,17:40
109114,TERM.S.CERCADO(SENT.OSTERNACK),18:24
109038,TUBO OSTERNACK,18:38
109112,TERMINAL SITIO CERCADO,18:52
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,19:36
109114,TERM.S.CERCADO(SENT.OSTERNACK),20:18
