Linha,030
Tabela,017
num,ponto,horario
104006,TERM.BAIRRO ALTO (SENT.S.CAND),05:48
105907,TERMINAL SANTA CANDIDA,06:10
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),06:30
105603,TERMINAL OFICINAS (SENT.CARMO),06:58
104907,TERMINAL CARMO (SENT. C.RASO),07:30
104815,TERMINAL CAPAO RASO,07:58
104905,TERMINAL CARMO (SENT.OFICINAS),08:29
105606,TERMINAL OFICINAS(SENT.B.ALTO),08:57
104006,TERM.BAIRRO ALTO (SENT.S.CAND),09:18
105907,TERMINAL SANTA CANDIDA,09:38
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),10:00
105603,TERMINAL OFICINAS (SENT.CARMO),10:26
104907,TERMINAL CARMO (SENT. C.RASO),10:56
104815,TERMINAL CAPAO RASO,11:24
104905,TERMINAL CARMO (SENT.OFICINAS),11:54
105606,TERMINAL OFICINAS(SENT.B.ALTO),12:26
104006,TERM.BAIRRO ALTO (SENT.S.CAND),12:48
105907,TERMINAL SANTA CANDIDA,13:08
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),13:30
105603,TERMINAL OFICINAS (SENT.CARMO),13:56
104907,TERMINAL CARMO (SENT. C.RASO),14:26
104815,TERMINAL CAPAO RASO,14:54
104905,TERMINAL CARMO (SENT.OFICINAS),15:27
105606,TERMINAL OFICINAS(SENT.B.ALTO),16:04
104006,TERM.BAIRRO ALTO (SENT.S.CAND),16:28
105907,TERMINAL SANTA CANDIDA,16:51
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),17:15
105603,TERMINAL OFICINAS (SENT.CARMO),17:41
104907,TERMINAL CARMO (SENT. C.RASO),18:13
104815,TERMINAL CAPAO RASO,18:43
104905,TERMINAL CARMO (SENT.OFICINAS),19:17
105606,TERMINAL OFICINAS(SENT.B.ALTO),19:52
104006,TERM.BAIRRO ALTO (SENT.S.CAND),20:13
