Linha,030
Tabela,001
num,ponto,horario
105907,TERMINAL SANTA CANDIDA,05:00
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),05:17
105603,TERMINAL OFICINAS (SENT.CARMO),05:47
104907,TERMINAL CARMO (SENT. C.RASO),06:14
104815,TERMINAL CAPAO RASO,06:44
104905,TERMINAL CARMO (SENT.OFICINAS),07:16
105606,TERMINAL OFICINAS(SENT.B.ALTO),07:48
104006,TERM.BAIRRO ALTO (SENT.S.CAND),08:13
105907,TERMINAL SANTA CANDIDA,08:33
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),08:55
105603,TERMINAL OFICINAS (SENT.CARMO),09:21
104907,TERMINAL CARMO (SENT. C.RASO),09:51
104815,TERMINAL CAPAO RASO,10:19
104905,TERMINAL CARMO (SENT.OFICINAS),10:49
105606,TERMINAL OFICINAS(SENT.B.ALTO),11:21
104006,TERM.BAIRRO ALTO (SENT.S.CAND),11:42
105907,TERMINAL SANTA CANDIDA,12:02
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),12:24
105603,TERMINAL OFICINAS (SENT.CARMO),12:50
104907,TERMINAL CARMO (SENT. C.RASO),13:20
104815,TERMINAL CAPAO RASO,13:48
104905,TERMINAL CARMO (SENT.OFICINAS),14:18
105606,TERMINAL OFICINAS(SENT.B.ALTO),14:50
104006,TERM.BAIRRO ALTO (SENT.S.CAND),15:12
105907,TERMINAL SANTA CANDIDA,15:32
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),15:54
105603,TERMINAL OFICINAS (SENT.CARMO),16:21
104907,TERMINAL CARMO (SENT. C.RASO),16:53
104815,TERMINAL CAPAO RASO,17:23
104905,TERMINAL CARMO (SENT.OFICINAS),17:59
105606,TERMINAL OFICINAS(SENT.B.ALTO),18:33
104006,TERM.BAIRRO ALTO (SENT.S.CAND),18:58
105907,TERMINAL SANTA CANDIDA,19:21
