Linha,030
Tabela,010
num,ponto,horario
104815,TERMINAL CAPAO RASO,05:20
104905,TERMINAL CARMO (SENT.OFICINAS),05:52
105606,TERMINAL OFICINAS(SENT.B.ALTO),06:24
104006,TERM.BAIRRO ALTO (SENT.S.CAND),06:50
105907,TERMINAL SANTA CANDIDA,07:11
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),07:33
105603,TERMINAL OFICINAS (SENT.CARMO),07:59
104907,TERMINAL CARMO (SENT. C.RASO),08:31
104815,TERMINAL CAPAO RASO,08:59
104905,TERMINAL CARMO (SENT.OFICINAS),09:29
105606,TERMINAL OFICINAS(SENT.B.ALTO),10:01
104006,TERM.BAIRRO ALTO (SENT.S.CAND),10:23
105907,TERMINAL SANTA CANDIDA,10:43
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),11:05
105603,TERMINAL OFICINAS (SENT.CARMO),11:31
104907,TERMINAL CARMO (SENT. C.RASO),12:01
104815,TERMINAL CAPAO RASO,12:29
104905,TERMINAL CARMO (SENT.OFICINAS),12:59
105606,TERMINAL OFICINAS(SENT.B.ALTO),13:31
104006,TERM.BAIRRO ALTO (SENT.S.CAND),13:53
105907,TERMINAL SANTA CANDIDA,14:13
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),14:35
105603,TERMINAL OFICINAS (SENT.CARMO),15:01
104907,TERMINAL CARMO (SENT. C.RASO),15:31
104815,TERMINAL CAPAO RASO,15:59
104905,TERMINAL CARMO (SENT.OFICINAS),16:33
105606,TERMINAL OFICINAS(SENT.B.ALTO),17:07
104006,TERM.BAIRRO ALTO (SENT.S.CAND),17:32
105907,TERMINAL SANTA CANDIDA,17:55
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),18:19
105603,TERMINAL OFICINAS (SENT.CARMO),18:45
104907,TERMINAL CARMO (SENT. C.RASO),19:15
