Linha,030
Tabela,002
num,ponto,horario
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),05:03
105603,TERMINAL OFICINAS (SENT.CARMO),05:23
104907,TERMINAL CARMO (SENT. C.RASO),05:47
104815,TERMINAL CAPAO RASO,06:16
104905,TERMINAL CARMO (SENT.OFICINAS),06:48
105606,TERMINAL OFICINAS(SENT.B.ALTO),07:20
104006,TERM.BAIRRO ALTO (SENT.S.CAND),07:46
105907,TERMINAL SANTA CANDIDA,08:06
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),08:28
105603,TERMINAL OFICINAS (SENT.CARMO),08:54
104907,TERMINAL CARMO (SENT. C.RASO),09:24
104815,TERMINAL CAPAO RASO,09:52
104905,TERMINAL CARMO (SENT.OFICINAS),10:22
105606,TERMINAL OFICINAS(SENT.B.ALTO),10:54
104006,TERM.BAIRRO ALTO (SENT.S.CAND),11:15
105907,TERMINAL SANTA CANDIDA,11:35
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),11:57
105603,TERMINAL OFICINAS (SENT.CARMO),12:23
104907,TERMINAL CARMO (SENT. C.RASO),12:53
104815,TERMINAL CAPAO RASO,13:21
104905,TERMINAL CARMO (SENT.OFICINAS),13:51
105606,TERMINAL OFICINAS(SENT.B.ALTO),14:23
104006,TERM.BAIRRO ALTO (SENT.S.CAND),14:45
105907,TERMINAL SANTA CANDIDA,15:05
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),15:27
105603,TERMINAL OFICINAS (SENT.CARMO),15:53
104907,TERMINAL CARMO (SENT. C.RASO),16:25
104815,TERMINAL CAPAO RASO,16:55
104905,TERMINAL CARMO (SENT.OFICINAS),17:29
105606,TERMINAL OFICINAS(SENT.B.ALTO),18:03
104006,TERM.BAIRRO ALTO (SENT.S.CAND),18:28
105907,TERMINAL SANTA CANDIDA,18:51
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),19:14
105603,TERMINAL OFICINAS (SENT.CARMO),19:39
104907,TERMINAL CARMO (SENT. C.RASO),20:09
104815,TERMINAL CAPAO RASO,20:36
104905,TERMINAL CARMO (SENT.OFICINAS),21:05
105606,TERMINAL OFICINAS(SENT.B.ALTO),21:35
104006,TERM.BAIRRO ALTO (SENT.S.CAND),21:56
105907,TERMINAL SANTA CANDIDA,22:15
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),22:35
105603,TERMINAL OFICINAS (SENT.CARMO),22:59
104907,TERMINAL CARMO (SENT. C.RASO),23:27
104815,TERMINAL CAPAO RASO,23:50
104905,TERMINAL CARMO (SENT.OFICINAS),00:18
105606,TERMINAL OFICINAS(SENT.B.ALTO),00:46
