Linha,815
Tabela,001-4
num,ponto,horario
190028,TUIUTI BARIGUI,22:07
104504,TERMINAL CAMPINA DO SIQUEIRA,22:18
190028,TUIUTI BARIGUI,22:26
104504,TERMINAL CAMPINA DO SIQUEIRA,22:37
190028,TUIUTI BARIGUI,22:46
