Linha,924
Tabela,003
num,ponto,horario
106018,TERMINAL SANTA FELICIDADE,05:28
120032,CRUZ DO PILARZINHO/STA.CANDIDA,05:53
105905,TERMINAL SANTA CANDIDA,06:24
120033,CRUZ DO PILARZINHO/STA.FELICID,06:54
106018,TERMINAL SANTA FELICIDADE,07:32
120032,CRUZ DO PILARZINHO/STA.CANDIDA,08:07
105905,TERMINAL SANTA CANDIDA,08:41
120033,CRUZ DO PILARZINHO/STA.FELICID,09:14
106018,TERMINAL SANTA FELICIDADE,09:50
120032,CRUZ DO PILARZINHO/STA.CANDIDA,10:18
105905,TERMINAL SANTA CANDIDA,10:50
120033,CRUZ DO PILARZINHO/STA.FELICID,11:17
106018,TERMINAL SANTA FELICIDADE,11:50
120032,CRUZ DO PILARZINHO/STA.CANDIDA,12:18
105905,TERMINAL SANTA CANDIDA,12:50
120033,CRUZ DO PILARZINHO/STA.FELICID,13:18
106018,TERMINAL SANTA FELICIDADE,13:50
120032,CRUZ DO PILARZINHO/STA.CANDIDA,14:18
105905,TERMINAL SANTA CANDIDA,14:50
120033,CRUZ DO PILARZINHO/STA.FELICID,15:18
106018,TERMINAL SANTA FELICIDADE,15:50
120032,CRUZ DO PILARZINHO/STA.CANDIDA,16:20
105905,TERMINAL SANTA CANDIDA,16:58
120033,CRUZ DO PILARZINHO/STA.FELICID,17:31
106018,TERMINAL SANTA FELICIDADE,18:08
120032,CRUZ DO PILARZINHO/STA.CANDIDA,18:39
105905,TERMINAL SANTA CANDIDA,19:16
120033,CRUZ DO PILARZINHO/STA.FELICID,19:44
