Linha,475
Tabela,002
num,ponto,horario
140871,BAIRRO CANAL BELEM,06:20
102019,PRACA RUI BARBOSA,06:55
140871,BAIRRO CANAL BELEM,07:30
102019,PRACA RUI BARBOSA,08:05
140871,BAIRRO CANAL BELEM,08:40
102019,PRACA RUI BARBOSA,09:15
140871,BAIRRO CANAL BELEM,09:50
102019,PRACA RUI BARBOSA,10:25
140871,BAIRRO CANAL BELEM,11:00
102019,PRACA RUI BARBOSA,11:35
140871,BAIRRO CANAL BELEM,12:10
102019,PRACA RUI BARBOSA,12:45
140871,BAIRRO CANAL BELEM,13:20
102019,PRACA RUI BARBOSA,13:55
140871,BAIRRO CANAL BELEM,14:30
102019,PRACA RUI BARBOSA,15:05
140871,BAIRRO CANAL BELEM,15:40
102019,PRACA RUI BARBOSA,16:15
140871,BAIRRO CANAL BELEM,16:50
102019,PRACA RUI BARBOSA,17:25
140871,BAIRRO CANAL BELEM,18:00
102019,PRACA RUI BARBOSA,18:35
140871,BAIRRO CANAL BELEM,19:10
102019,PRACA RUI BARBOSA,19:45
140871,BAIRRO CANAL BELEM,20:20
102019,PRACA RUI BARBOSA,20:55
140871,BAIRRO CANAL BELEM,21:30
102019,PRACA RUI BARBOSA,22:10
140871,BAIRRO CANAL BELEM,22:40
102019,PRACA RUI BARBOSA,23:15
