Linha,372
Tabela,003
num,ponto,horario
104003,TERMINAL BAIRRO ALTO,06:05
103203,PRACA CARLOS GOMES,06:43
104003,TERMINAL BAIRRO ALTO,07:20
103203,PRACA CARLOS GOMES,08:10
104003,TERMINAL BAIRRO ALTO,08:51
103203,PRACA CARLOS GOMES,09:33
104003,TERMINAL BAIRRO ALTO,10:15
103203,PRACA CARLOS GOMES,10:57
104003,TERMINAL BAIRRO ALTO,11:39
103203,PRACA CARLOS GOMES,12:21
104003,TERMINAL BAIRRO ALTO,13:03
103203,PRACA CARLOS GOMES,13:45
104003,TERMINAL BAIRRO ALTO,14:27
103203,PRACA CARLOS GOMES,15:09
104003,TERMINAL BAIRRO ALTO,15:50
103203,PRACA CARLOS GOMES,16:30
104003,TERMINAL BAIRRO ALTO,17:12
103203,PRACA CARLOS GOMES,17:56
104003,TERMINAL BAIRRO ALTO,18:41
103203,PRACA CARLOS GOMES,19:26
104003,TERMINAL BAIRRO ALTO,19:59
103203,PRACA CARLOS GOMES,20:32
104003,TERMINAL BAIRRO ALTO,21:07
103203,PRACA CARLOS GOMES,21:40
104003,TERMINAL BAIRRO ALTO,22:14
103203,PRACA CARLOS GOMES,22:47
104003,TERMINAL BAIRRO ALTO,23:19
103203,PRACA CARLOS GOMES,23:50
