Linha,372
Tabela,004
num,ponto,horario
104003,TERMINAL BAIRRO ALTO,06:20
103203,PRACA CARLOS GOMES,06:58
104003,TERMINAL BAIRRO ALTO,07:36
103203,PRACA CARLOS GOMES,08:30
104003,TERMINAL BAIRRO ALTO,09:12
103203,PRACA CARLOS GOMES,09:54
104003,TERMINAL BAIRRO ALTO,10:36
103203,PRACA CARLOS GOMES,11:18
104003,TERMINAL BAIRRO ALTO,12:00
103203,PRACA CARLOS GOMES,12:42
104003,TERMINAL BAIRRO ALTO,13:24
103203,PRACA CARLOS GOMES,14:06
104003,TERMINAL BAIRRO ALTO,14:48
103203,PRACA CARLOS GOMES,15:30
104003,TERMINAL BAIRRO ALTO,16:15
103203,PRACA CARLOS GOMES,17:02
104003,TERMINAL BAIRRO ALTO,17:47
103203,PRACA CARLOS GOMES,18:32
