Linha,372
Tabela,002
num,ponto,horario
104003,TERMINAL BAIRRO ALTO,05:50
103203,PRACA CARLOS GOMES,06:28
104003,TERMINAL BAIRRO ALTO,07:05
103203,PRACA CARLOS GOMES,07:50
104003,TERMINAL BAIRRO ALTO,08:30
103203,PRACA CARLOS GOMES,09:12
104003,TERMINAL BAIRRO ALTO,09:54
103203,PRACA CARLOS GOMES,10:36
104003,TERMINAL BAIRRO ALTO,11:18
103203,PRACA CARLOS GOMES,12:00
104003,TERMINAL BAIRRO ALTO,12:42
103203,PRACA CARLOS GOMES,13:24
104003,TERMINAL BAIRRO ALTO,14:06
103203,PRACA CARLOS GOMES,14:48
104003,TERMINAL BAIRRO ALTO,15:30
103203,PRACA CARLOS GOMES,16:12
104003,TERMINAL BAIRRO ALTO,16:54
103203,PRACA CARLOS GOMES,17:38
104003,TERMINAL BAIRRO ALTO,18:23
103203,PRACA CARLOS GOMES,19:08
