Linha,545
Tabela,006-2
num,ponto,horario
105307,TERMINAL FAZENDINHA,17:13
106108,T.S.CERCADO SENT.BOQUEIRAO,18:13
104319,TERMINAL BOQUEIRAO,18:32
106114,T.S.CERCADO SENT.FAZENDINHA,18:51
