Linha,545
Tabela,001
num,ponto,horario
104319,TERMINAL BOQUEIRAO,05:00
106114,T.S.CERCADO SENT.FAZENDINHA,05:13
105307,TERMINAL FAZENDINHA,05:55
106108,T.S.CERCADO SENT.BOQUEIRAO,06:36
104319,TERMINAL BOQUEIRAO,06:51
106114,T.S.CERCADO SENT.FAZENDINHA,07:04
105307,TERMINAL FAZENDINHA,07:54
106108,T.S.CERCADO SENT.BOQUEIRAO,08:39
104319,TERMINAL BOQUEIRAO,09:01
106114,T.S.CERCADO SENT.FAZENDINHA,09:15
105307,TERMINAL FAZENDINHA,10:01
106108,T.S.CERCADO SENT.BOQUEIRAO,10:44
104319,TERMINAL BOQUEIRAO,10:59
106114,T.S.CERCADO SENT.FAZENDINHA,11:13
105307,TERMINAL FAZENDINHA,11:59
106108,T.S.CERCADO SENT.BOQUEIRAO,12:42
104319,TERMINAL BOQUEIRAO,12:57
106114,T.S.CERCADO SENT.FAZENDINHA,13:11
105307,TERMINAL FAZENDINHA,13:57
106108,T.S.CERCADO SENT.BOQUEIRAO,14:40
104319,TERMINAL BOQUEIRAO,14:55
106114,T.S.CERCADO SENT.FAZENDINHA,15:09
105307,TERMINAL FAZENDINHA,15:55
106108,T.S.CERCADO SENT.BOQUEIRAO,16:41
104319,TERMINAL BOQUEIRAO,16:56
106114,T.S.CERCADO SENT.FAZENDINHA,17:10
105307,TERMINAL FAZENDINHA,18:01
106108,T.S.CERCADO SENT.BOQUEIRAO,18:55
104319,TERMINAL BOQUEIRAO,19:12
106114,T.S.CERCADO SENT.FAZENDINHA,19:26
105307,TERMINAL FAZENDINHA,20:14
106108,T.S.CERCADO SENT.BOQUEIRAO,20:53
104319,TERMINAL BOQUEIRAO,21:07
106114,T.S.CERCADO SENT.FAZENDINHA,21:21
105307,TERMINAL FAZENDINHA,21:58
106108,T.S.CERCADO SENT.BOQUEIRAO,22:35
104319,TERMINAL BOQUEIRAO,22:48
106114,T.S.CERCADO SENT.FAZENDINHA,23:02
105307,TERMINAL FAZENDINHA,23:41
106108,T.S.CERCADO SENT.BOQUEIRAO,00:17
104319,TERMINAL BOQUEIRAO,00:29
106114,T.S.CERCADO SENT.FAZENDINHA,00:42
