Linha,545
Tabela,005
num,ponto,horario
104319,TERMINAL BOQUEIRAO,05:32
106114,T.S.CERCADO SENT.FAZENDINHA,05:45
105307,TERMINAL FAZENDINHA,06:27
106108,T.S.CERCADO SENT.BOQUEIRAO,07:11
104319,TERMINAL BOQUEIRAO,07:26
106114,T.S.CERCADO SENT.FAZENDINHA,07:39
105307,TERMINAL FAZENDINHA,08:32
106108,T.S.CERCADO SENT.BOQUEIRAO,09:16
104319,TERMINAL BOQUEIRAO,09:31
106114,T.S.CERCADO SENT.FAZENDINHA,09:45
105307,TERMINAL FAZENDINHA,10:31
106108,T.S.CERCADO SENT.BOQUEIRAO,11:14
104319,TERMINAL BOQUEIRAO,11:29
106114,T.S.CERCADO SENT.FAZENDINHA,11:43
105307,TERMINAL FAZENDINHA,12:29
106108,T.S.CERCADO SENT.BOQUEIRAO,13:12
104319,TERMINAL BOQUEIRAO,13:27
106114,T.S.CERCADO SENT.FAZENDINHA,13:41
105307,TERMINAL FAZENDINHA,14:27
106108,T.S.CERCADO SENT.BOQUEIRAO,15:10
104319,TERMINAL BOQUEIRAO,15:25
106114,T.S.CERCADO SENT.FAZENDINHA,15:39
105307,TERMINAL FAZENDINHA,16:24
106108,T.S.CERCADO SENT.BOQUEIRAO,17:19
104319,TERMINAL BOQUEIRAO,17:35
106114,T.S.CERCADO SENT.FAZENDINHA,17:50
105307,TERMINAL FAZENDINHA,18:40
106108,T.S.CERCADO SENT.BOQUEIRAO,19:30
104319,TERMINAL BOQUEIRAO,19:46
106114,T.S.CERCADO SENT.FAZENDINHA,20:01
105307,TERMINAL FAZENDINHA,20:48
106108,T.S.CERCADO SENT.BOQUEIRAO,21:27
104319,TERMINAL BOQUEIRAO,21:41
106114,T.S.CERCADO SENT.FAZENDINHA,21:55
105307,TERMINAL FAZENDINHA,22:33
106108,T.S.CERCADO SENT.BOQUEIRAO,23:09
104319,TERMINAL BOQUEIRAO,23:22
106114,T.S.CERCADO SENT.FAZENDINHA,23:36
105307,TERMINAL FAZENDINHA,00:14
106108,T.S.CERCADO SENT.BOQUEIRAO,00:50
