Linha,050
Tabela,004
num,ponto,horario
105607,TERMINAL V.OFICINAS,05:41
105804,TERMINAL PORTAO(SENT.FAZENDIN),06:21
105312,TERMINAL FAZENDINHA,06:38
105811,TERMINAL PORTAO(SENT.OFICINAS),06:54
105607,TERMINAL V.OFICINAS,07:34
105804,TERMINAL PORTAO(SENT.FAZENDIN),08:17
105312,TERMINAL FAZENDINHA,08:36
105811,TERMINAL PORTAO(SENT.OFICINAS),08:53
105607,TERMINAL V.OFICINAS,09:31
105804,TERMINAL PORTAO(SENT.FAZENDIN),10:15
105312,TERMINAL FAZENDINHA,10:34
105811,TERMINAL PORTAO(SENT.OFICINAS),10:50
105607,TERMINAL V.OFICINAS,11:28
105804,TERMINAL PORTAO(SENT.FAZENDIN),12:12
105312,TERMINAL FAZENDINHA,12:30
105811,TERMINAL PORTAO(SENT.OFICINAS),12:46
105607,TERMINAL V.OFICINAS,13:25
105804,TERMINAL PORTAO(SENT.FAZENDIN),14:09
105312,TERMINAL FAZENDINHA,14:27
105811,TERMINAL PORTAO(SENT.OFICINAS),14:43
105607,TERMINAL V.OFICINAS,15:22
105804,TERMINAL PORTAO(SENT.FAZENDIN),16:06
105312,TERMINAL FAZENDINHA,16:25
105811,TERMINAL PORTAO(SENT.OFICINAS),16:43
105607,TERMINAL V.OFICINAS,17:25
105804,TERMINAL PORTAO(SENT.FAZENDIN),18:15
105312,TERMINAL FAZENDINHA,18:35
105811,TERMINAL PORTAO(SENT.OFICINAS),18:52
