Linha,050
Tabela,009-1
num,ponto,horario
105804,TERMINAL PORTAO(SENT.FAZENDIN),06:31
105312,TERMINAL FAZENDINHA,06:49
105811,TERMINAL PORTAO(SENT.OFICINAS),07:05
105607,TERMINAL V.OFICINAS,07:46
105804,TERMINAL PORTAO(SENT.FAZENDIN),08:30
