Linha,050
Tabela,11
num,ponto,horario
105804,TERMINAL PORTAO(SENT.FAZENDIN),06:32
105312,TERMINAL FAZENDINHA,06:56
105811,TERMINAL PORTAO(SENT.OFICINAS),07:15
105607,TERMINAL V.OFICINAS,08:04
105804,TERMINAL PORTAO(SENT.FAZENDIN),08:59
105312,TERMINAL FAZENDINHA,09:19
105811,TERMINAL PORTAO(SENT.OFICINAS),09:37
105607,TERMINAL V.OFICINAS,10:21
105804,TERMINAL PORTAO(SENT.FAZENDIN),11:11
105312,TERMINAL FAZENDINHA,11:34
105811,TERMINAL PORTAO(SENT.OFICINAS),11:52
105607,TERMINAL V.OFICINAS,12:36
105804,TERMINAL PORTAO(SENT.FAZENDIN),13:28
105312,TERMINAL FAZENDINHA,13:48
105811,TERMINAL PORTAO(SENT.OFICINAS),14:06
105607,TERMINAL V.OFICINAS,14:50
105804,TERMINAL PORTAO(SENT.FAZENDIN),15:42
105312,TERMINAL FAZENDINHA,16:01
105811,TERMINAL PORTAO(SENT.OFICINAS),16:20
105607,TERMINAL V.OFICINAS,17:13
105804,TERMINAL PORTAO(SENT.FAZENDIN),18:17
105312,TERMINAL FAZENDINHA,18:42
105811,TERMINAL PORTAO(SENT.OFICINAS),19:06
105607,TERMINAL V.OFICINAS,19:45
105804,TERMINAL PORTAO(SENT.FAZENDIN),20:35
105312,TERMINAL FAZENDINHA,20:53
105811,TERMINAL PORTAO(SENT.OFICINAS),21:08
105607,TERMINAL V.OFICINAS,21:43
105804,TERMINAL PORTAO(SENT.FAZENDIN),22:23
105312,TERMINAL FAZENDINHA,22:40
105811,TERMINAL PORTAO(SENT.OFICINAS),22:56
105607,TERMINAL V.OFICINAS,23:31
105804,TERMINAL PORTAO(SENT.FAZENDIN),00:10
