Linha,050
Tabela,010
num,ponto,horario
105312,TERMINAL FAZENDINHA,05:50
105811,TERMINAL PORTAO(SENT.OFICINAS),06:07
105607,TERMINAL V.OFICINAS,06:50
105804,TERMINAL PORTAO(SENT.FAZENDIN),07:46
105312,TERMINAL FAZENDINHA,08:09
105811,TERMINAL PORTAO(SENT.OFICINAS),08:27
105607,TERMINAL V.OFICINAS,09:15
105804,TERMINAL PORTAO(SENT.FAZENDIN),10:05
105312,TERMINAL FAZENDINHA,10:29
105811,TERMINAL PORTAO(SENT.OFICINAS),10:47
105607,TERMINAL V.OFICINAS,11:33
105804,TERMINAL PORTAO(SENT.FAZENDIN),12:24
105312,TERMINAL FAZENDINHA,12:46
105811,TERMINAL PORTAO(SENT.OFICINAS),13:04
105607,TERMINAL V.OFICINAS,13:52
105804,TERMINAL PORTAO(SENT.FAZENDIN),14:43
105312,TERMINAL FAZENDINHA,15:04
105811,TERMINAL PORTAO(SENT.OFICINAS),15:22
105607,TERMINAL V.OFICINAS,16:12
105804,TERMINAL PORTAO(SENT.FAZENDIN),17:06
105312,TERMINAL FAZENDINHA,17:32
105811,TERMINAL PORTAO(SENT.OFICINAS),17:54
105607,TERMINAL V.OFICINAS,18:53
105804,TERMINAL PORTAO(SENT.FAZENDIN),19:50
105312,TERMINAL FAZENDINHA,20:09
105811,TERMINAL PORTAO(SENT.OFICINAS),20:29
105607,TERMINAL V.OFICINAS,21:10
105804,TERMINAL PORTAO(SENT.FAZENDIN),21:55
105312,TERMINAL FAZENDINHA,22:18
105811,TERMINAL PORTAO(SENT.OFICINAS),22:34
105607,TERMINAL V.OFICINAS,23:13
105804,TERMINAL PORTAO(SENT.FAZENDIN),23:52
