Linha,011
Tabela,001
num,ponto,horario
120104,PREFEITURA (SENT.ANTI-HORARIO),05:50
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),06:26
120104,PREFEITURA (SENT.ANTI-HORARIO),06:51
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),07:28
120104,PREFEITURA (SENT.ANTI-HORARIO),07:53
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),08:30
120104,PREFEITURA (SENT.ANTI-HORARIO),08:55
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),09:37
120104,PREFEITURA (SENT.ANTI-HORARIO),10:02
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),10:44
120104,PREFEITURA (SENT.ANTI-HORARIO),11:10
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),11:52
120104,PREFEITURA (SENT.ANTI-HORARIO),12:20
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),13:02
120104,PREFEITURA (SENT.ANTI-HORARIO),13:30
