Linha,011
Tabela,001
num,ponto,horario
120104,PREFEITURA (SENT.ANTI-HORARIO),06:00
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),06:36
120104,PREFEITURA (SENT.ANTI-HORARIO),06:58
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),07:34
120104,PREFEITURA (SENT.ANTI-HORARIO),07:56
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),08:32
120104,PREFEITURA (SENT.ANTI-HORARIO),08:56
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),09:32
120104,PREFEITURA (SENT.ANTI-HORARIO),09:56
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),10:32
120104,PREFEITURA (SENT.ANTI-HORARIO),10:56
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),11:36
120104,PREFEITURA (SENT.ANTI-HORARIO),12:00
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),12:40
120104,PREFEITURA (SENT.ANTI-HORARIO),13:04
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),13:44
120104,PREFEITURA (SENT.ANTI-HORARIO),14:08
141011,ESTAÇÃO PUC (SENTIDO ANTI-HORÁRIO),14:48
120104,PREFEITURA (SENT.ANTI-HORARIO),15:12
