Linha,X20
Tabela,001
num,ponto,horario
105802,TERMINAL PORTAO,16:07
106102,TERMINAL S.CERCADO(RETORNO VAZ,16:41
105802,TERMINAL PORTAO,17:03
106102,TERMINAL S.CERCADO(RETORNO VAZ,17:35
105802,TERMINAL PORTAO,17:57
106102,TERMINAL S.CERCADO(RETORNO VAZ,18:29
105802,TERMINAL PORTAO,18:51
