Linha,X20
Tabela,002
num,ponto,horario
105802,TERMINAL PORTAO,16:23
106102,TERMINAL S.CERCADO(RETORNO VAZ,16:55
105802,TERMINAL PORTAO,17:19
106102,TERMINAL S.CERCADO(RETORNO VAZ,17:51
105802,TERMINAL PORTAO,18:13
106102,TERMINAL S.CERCADO(RETORNO VAZ,18:45
105802,TERMINAL PORTAO,19:08
