Linha,703
Tabela,006
num,ponto,horario
105001,TERMINAL CAIUA,06:11
102016,PRACA RUI BARBOSA,06:51
105001,TERMINAL CAIUA,07:31
102016,PRACA RUI BARBOSA,08:17
105001,TERMINAL CAIUA,08:59
102016,PRACA RUI BARBOSA,09:39
105001,TERMINAL CAIUA,10:19
102016,PRACA RUI BARBOSA,10:59
105001,TERMINAL CAIUA,11:39
102016,PRACA RUI BARBOSA,12:19
105001,TERMINAL CAIUA,12:59
102016,PRACA RUI BARBOSA,13:39
105001,TERMINAL CAIUA,14:19
102016,PRACA RUI BARBOSA,14:59
105001,TERMINAL CAIUA,15:39
102016,PRACA RUI BARBOSA,16:21
105001,TERMINAL CAIUA,17:10
102016,PRACA RUI BARBOSA,17:56
105001,TERMINAL CAIUA,18:50
102016,PRACA RUI BARBOSA,19:37
105001,TERMINAL CAIUA,20:17
102016,PRACA RUI BARBOSA,20:52
105001,TERMINAL CAIUA,21:25
102016,PRACA RUI BARBOSA,21:58
105001,TERMINAL CAIUA,22:31
102016,PRACA RUI BARBOSA,23:04
105001,TERMINAL CAIUA,23:37
102016,PRACA RUI BARBOSA,00:10
