Linha,703
Tabela,004
num,ponto,horario
105001,TERMINAL CAIUA,05:50
102016,PRACA RUI BARBOSA,06:26
105001,TERMINAL CAIUA,07:05
102016,PRACA RUI BARBOSA,07:55
105001,TERMINAL CAIUA,08:38
102016,PRACA RUI BARBOSA,09:24
105001,TERMINAL CAIUA,10:04
102016,PRACA RUI BARBOSA,10:44
105001,TERMINAL CAIUA,11:24
102016,PRACA RUI BARBOSA,12:05
105001,TERMINAL CAIUA,12:50
102016,PRACA RUI BARBOSA,13:35
105001,TERMINAL CAIUA,14:20
102016,PRACA RUI BARBOSA,15:03
105001,TERMINAL CAIUA,15:48
102016,PRACA RUI BARBOSA,16:35
105001,TERMINAL CAIUA,17:29
102016,PRACA RUI BARBOSA,18:19
