Linha,703
Tabela,003-2
num,ponto,horario
102016,PRACA RUI BARBOSA,16:10
105001,TERMINAL CAIUA,16:57
102016,PRACA RUI BARBOSA,17:43
105001,TERMINAL CAIUA,18:37
102016,PRACA RUI BARBOSA,19:25
