Linha,703
Tabela,003
num,ponto,horario
105001,TERMINAL CAIUA,05:39
102016,PRACA RUI BARBOSA,06:14
105001,TERMINAL CAIUA,06:50
102016,PRACA RUI BARBOSA,07:36
105001,TERMINAL CAIUA,08:19
102016,PRACA RUI BARBOSA,09:07
105001,TERMINAL CAIUA,09:48
102016,PRACA RUI BARBOSA,10:28
105001,TERMINAL CAIUA,11:08
102016,PRACA RUI BARBOSA,11:48
105001,TERMINAL CAIUA,12:32
102016,PRACA RUI BARBOSA,13:17
105001,TERMINAL CAIUA,14:02
102016,PRACA RUI BARBOSA,14:45
105001,TERMINAL CAIUA,15:30
102016,PRACA RUI BARBOSA,16:16
105001,TERMINAL CAIUA,17:07
102016,PRACA RUI BARBOSA,17:57
