Linha,703
Tabela,008
num,ponto,horario
105001,TERMINAL CAIUA,06:51
102016,PRACA RUI BARBOSA,07:34
105001,TERMINAL CAIUA,08:15
102016,PRACA RUI BARBOSA,08:59
105001,TERMINAL CAIUA,09:39
102016,PRACA RUI BARBOSA,10:19
105001,TERMINAL CAIUA,10:59
102016,PRACA RUI BARBOSA,11:39
105001,TERMINAL CAIUA,12:19
102016,PRACA RUI BARBOSA,12:59
105001,TERMINAL CAIUA,13:39
102016,PRACA RUI BARBOSA,14:19
105001,TERMINAL CAIUA,14:59
102016,PRACA RUI BARBOSA,15:39
105001,TERMINAL CAIUA,16:23
102016,PRACA RUI BARBOSA,17:07
105001,TERMINAL CAIUA,18:00
102016,PRACA RUI BARBOSA,18:48
