Linha,205
Tabela,001
num,ponto,horario
104103,TERMINAL BARREIRINHA,05:50
101161,TRAVESSA MOREIRA GARCEZ,06:12
104103,TERMINAL BARREIRINHA,06:35
101161,TRAVESSA MOREIRA GARCEZ,06:57
104103,TERMINAL BARREIRINHA,07:20
101161,TRAVESSA MOREIRA GARCEZ,07:45
104103,TERMINAL BARREIRINHA,08:08
101161,TRAVESSA MOREIRA GARCEZ,08:33
104103,TERMINAL BARREIRINHA,08:56
101161,TRAVESSA MOREIRA GARCEZ,09:21
104103,TERMINAL BARREIRINHA,09:44
101161,TRAVESSA MOREIRA GARCEZ,10:08
104103,TERMINAL BARREIRINHA,10:32
101161,TRAVESSA MOREIRA GARCEZ,10:56
104103,TERMINAL BARREIRINHA,11:20
101161,TRAVESSA MOREIRA GARCEZ,11:44
104103,TERMINAL BARREIRINHA,12:08
101161,TRAVESSA MOREIRA GARCEZ,12:32
104103,TERMINAL BARREIRINHA,12:56
101161,TRAVESSA MOREIRA GARCEZ,13:20
104103,TERMINAL BARREIRINHA,13:45
101161,TRAVESSA MOREIRA GARCEZ,14:08
104103,TERMINAL BARREIRINHA,14:33
101161,TRAVESSA MOREIRA GARCEZ,14:56
104103,TERMINAL BARREIRINHA,15:21
101161,TRAVESSA MOREIRA GARCEZ,15:44
104103,TERMINAL BARREIRINHA,16:09
101161,TRAVESSA MOREIRA GARCEZ,16:32
104103,TERMINAL BARREIRINHA,16:58
101161,TRAVESSA MOREIRA GARCEZ,17:20
104103,TERMINAL BARREIRINHA,17:46
101161,TRAVESSA MOREIRA GARCEZ,18:08
104103,TERMINAL BARREIRINHA,18:34
101161,TRAVESSA MOREIRA GARCEZ,18:56
104103,TERMINAL BARREIRINHA,19:22
101161,TRAVESSA MOREIRA GARCEZ,19:44
104103,TERMINAL BARREIRINHA,20:05
101161,TRAVESSA MOREIRA GARCEZ,20:27
104103,TERMINAL BARREIRINHA,20:50
101161,TRAVESSA MOREIRA GARCEZ,21:12
104103,TERMINAL BARREIRINHA,21:35
101161,TRAVESSA MOREIRA GARCEZ,21:57
104103,TERMINAL BARREIRINHA,22:20
101161,TRAVESSA MOREIRA GARCEZ,22:42
104103,TERMINAL BARREIRINHA,23:05
101161,TRAVESSA MOREIRA GARCEZ,23:27
104103,TERMINAL BARREIRINHA,23:50
101161,TRAVESSA MOREIRA GARCEZ,00:12
