Linha,205
Tabela,002
num,ponto,horario
104103,TERMINAL BARREIRINHA,06:05
101161,TRAVESSA MOREIRA GARCEZ,06:27
104103,TERMINAL BARREIRINHA,06:50
101161,TRAVESSA MOREIRA GARCEZ,07:13
104103,TERMINAL BARREIRINHA,07:36
101161,TRAVESSA MOREIRA GARCEZ,08:01
104103,TERMINAL BARREIRINHA,08:24
101161,TRAVESSA MOREIRA GARCEZ,08:49
104103,TERMINAL BARREIRINHA,09:12
101161,TRAVESSA MOREIRA GARCEZ,09:37
104103,TERMINAL BARREIRINHA,10:00
101161,TRAVESSA MOREIRA GARCEZ,10:24
104103,TERMINAL BARREIRINHA,10:48
101161,TRAVESSA MOREIRA GARCEZ,11:12
104103,TERMINAL BARREIRINHA,11:36
101161,TRAVESSA MOREIRA GARCEZ,12:00
104103,TERMINAL BARREIRINHA,12:24
101161,TRAVESSA MOREIRA GARCEZ,12:48
104103,TERMINAL BARREIRINHA,13:12
101161,TRAVESSA MOREIRA GARCEZ,13:36
104103,TERMINAL BARREIRINHA,14:01
101161,TRAVESSA MOREIRA GARCEZ,14:24
104103,TERMINAL BARREIRINHA,14:49
101161,TRAVESSA MOREIRA GARCEZ,15:12
104103,TERMINAL BARREIRINHA,15:37
101161,TRAVESSA MOREIRA GARCEZ,16:00
104103,TERMINAL BARREIRINHA,16:25
101161,TRAVESSA MOREIRA GARCEZ,16:48
104103,TERMINAL BARREIRINHA,17:14
101161,TRAVESSA MOREIRA GARCEZ,17:36
104103,TERMINAL BARREIRINHA,18:02
101161,TRAVESSA MOREIRA GARCEZ,18:24
104103,TERMINAL BARREIRINHA,18:50
101161,TRAVESSA MOREIRA GARCEZ,19:12
104103,TERMINAL BARREIRINHA,19:40
101161,TRAVESSA MOREIRA GARCEZ,20:05
104103,TERMINAL BARREIRINHA,20:28
101161,TRAVESSA MOREIRA GARCEZ,20:50
104103,TERMINAL BARREIRINHA,21:13
101161,TRAVESSA MOREIRA GARCEZ,21:35
104103,TERMINAL BARREIRINHA,21:58
101161,TRAVESSA MOREIRA GARCEZ,22:20
104103,TERMINAL BARREIRINHA,22:43
101161,TRAVESSA MOREIRA GARCEZ,23:05
104103,TERMINAL BARREIRINHA,23:28
101161,TRAVESSA MOREIRA GARCEZ,23:50
