Linha,212
Tabela,001
num,ponto,horario
130038,BAIRRO SOLAR (ESTACAO SOLAR),05:40
104409,TERMINAL CABRAL,05:55
130038,BAIRRO SOLAR (ESTACAO SOLAR),06:10
104409,TERMINAL CABRAL,06:28
130038,BAIRRO SOLAR (ESTACAO SOLAR),06:46
104409,TERMINAL CABRAL,07:08
130038,BAIRRO SOLAR (ESTACAO SOLAR),07:29
104409,TERMINAL CABRAL,07:51
130038,BAIRRO SOLAR (ESTACAO SOLAR),08:11
104409,TERMINAL CABRAL,08:30
130038,BAIRRO SOLAR (ESTACAO SOLAR),08:48
104409,TERMINAL CABRAL,09:07
130038,BAIRRO SOLAR (ESTACAO SOLAR),09:25
104409,TERMINAL CABRAL,09:45
130038,BAIRRO SOLAR (ESTACAO SOLAR),10:05
104409,TERMINAL CABRAL,10:25
130038,BAIRRO SOLAR (ESTACAO SOLAR),10:45
104409,TERMINAL CABRAL,11:05
130038,BAIRRO SOLAR (ESTACAO SOLAR),11:25
104409,TERMINAL CABRAL,11:45
130038,BAIRRO SOLAR (ESTACAO SOLAR),12:05
104409,TERMINAL CABRAL,12:26
130038,BAIRRO SOLAR (ESTACAO SOLAR),12:48
104409,TERMINAL CABRAL,13:10
130038,BAIRRO SOLAR (ESTACAO SOLAR),13:30
104409,TERMINAL CABRAL,13:49
130038,BAIRRO SOLAR (ESTACAO SOLAR),14:07
104409,TERMINAL CABRAL,14:26
130038,BAIRRO SOLAR (ESTACAO SOLAR),14:44
104409,TERMINAL CABRAL,15:03
130038,BAIRRO SOLAR (ESTACAO SOLAR),15:22
104409,TERMINAL CABRAL,15:40
130038,BAIRRO SOLAR (ESTACAO SOLAR),16:00
104409,TERMINAL CABRAL,16:20
130038,BAIRRO SOLAR (ESTACAO SOLAR),16:40
104409,TERMINAL CABRAL,17:00
130038,BAIRRO SOLAR (ESTACAO SOLAR),17:20
104409,TERMINAL CABRAL,17:42
130038,BAIRRO SOLAR (ESTACAO SOLAR),18:08
104409,TERMINAL CABRAL,18:30
130038,BAIRRO SOLAR (ESTACAO SOLAR),18:55
104409,TERMINAL CABRAL,19:15
