Linha,502
Tabela,001
num,ponto,horario
104301,TERMINAL BOQUEIRAO,05:00
106101,TERMINAL SITIO CERCADO,05:17
105702,TERMINAL PINHEIRINHO,05:29
105801,TERMINAL PORTAO,05:43
105502,TERMINAL HAUER,06:02
104301,TERMINAL BOQUEIRAO,06:14
106101,TERMINAL SITIO CERCADO,06:32
105702,TERMINAL PINHEIRINHO,06:44
105801,TERMINAL PORTAO,06:58
105502,TERMINAL HAUER,07:17
104301,TERMINAL BOQUEIRAO,07:29
106101,TERMINAL SITIO CERCADO,07:47
105702,TERMINAL PINHEIRINHO,07:59
105801,TERMINAL PORTAO,08:13
105502,TERMINAL HAUER,08:32
104301,TERMINAL BOQUEIRAO,08:44
106101,TERMINAL SITIO CERCADO,09:02
105702,TERMINAL PINHEIRINHO,09:14
105801,TERMINAL PORTAO,09:28
105502,TERMINAL HAUER,09:47
104301,TERMINAL BOQUEIRAO,09:59
106101,TERMINAL SITIO CERCADO,10:17
105702,TERMINAL PINHEIRINHO,10:29
105801,TERMINAL PORTAO,10:43
105502,TERMINAL HAUER,11:02
104301,TERMINAL BOQUEIRAO,11:14
106101,TERMINAL SITIO CERCADO,11:32
105702,TERMINAL PINHEIRINHO,11:44
105801,TERMINAL PORTAO,11:58
105502,TERMINAL HAUER,12:17
104301,TERMINAL BOQUEIRAO,12:29
106101,TERMINAL SITIO CERCADO,12:47
105702,TERMINAL PINHEIRINHO,12:59
105801,TERMINAL PORTAO,13:13
105502,TERMINAL HAUER,13:32
104301,TERMINAL BOQUEIRAO,13:44
106101,TERMINAL SITIO CERCADO,14:02
105702,TERMINAL PINHEIRINHO,14:14
105801,TERMINAL PORTAO,14:28
105502,TERMINAL HAUER,14:47
104301,TERMINAL BOQUEIRAO,14:59
106101,TERMINAL SITIO CERCADO,15:17
105702,TERMINAL PINHEIRINHO,15:29
105801,TERMINAL PORTAO,15:43
105502,TERMINAL HAUER,16:02
104301,TERMINAL BOQUEIRAO,16:14
106101,TERMINAL SITIO CERCADO,16:32
105702,TERMINAL PINHEIRINHO,16:44
105801,TERMINAL PORTAO,16:58
105502,TERMINAL HAUER,17:17
104301,TERMINAL BOQUEIRAO,17:29
106101,TERMINAL SITIO CERCADO,17:47
105702,TERMINAL PINHEIRINHO,17:59
105801,TERMINAL PORTAO,18:13
105502,TERMINAL HAUER,18:32
104301,TERMINAL BOQUEIRAO,18:44
106101,TERMINAL SITIO CERCADO,19:02
105702,TERMINAL PINHEIRINHO,19:14
105801,TERMINAL PORTAO,19:28
105502,TERMINAL HAUER,19:47
104301,TERMINAL BOQUEIRAO,19:59
106101,TERMINAL SITIO CERCADO,20:17
105702,TERMINAL PINHEIRINHO,20:29
105801,TERMINAL PORTAO,20:43
105502,TERMINAL HAUER,21:02
104301,TERMINAL BOQUEIRAO,21:14
106101,TERMINAL SITIO CERCADO,21:32
105702,TERMINAL PINHEIRINHO,21:44
105801,TERMINAL PORTAO,21:58
105502,TERMINAL HAUER,22:17
104301,TERMINAL BOQUEIRAO,22:29
106101,TERMINAL SITIO CERCADO,22:47
105702,TERMINAL PINHEIRINHO,22:59
105801,TERMINAL PORTAO,23:13
105502,TERMINAL HAUER,23:32
104301,TERMINAL BOQUEIRAO,23:44
106101,TERMINAL SITIO CERCADO,23:59
