Linha,662
Tabela,2-1
num,ponto,horario
150641,BAIRRO DOM ATICO,06:17
102003,PRACA RUI BARBOSA,06:46
150641,BAIRRO DOM ATICO,07:14
102003,PRACA RUI BARBOSA,07:48
150641,BAIRRO DOM ATICO,08:15
