Linha,338
Tabela,003
num,ponto,horario
140085,BAIRRO MARUMBI,05:10
105104,TERMINAL CENTENARIO,05:20
105509,TERMINAL HAUER,05:49
105104,TERMINAL CENTENARIO,06:25
105509,TERMINAL HAUER,07:01
105104,TERMINAL CENTENARIO,07:37
105509,TERMINAL HAUER,08:13
105104,TERMINAL CENTENARIO,08:48
105509,TERMINAL HAUER,09:25
105104,TERMINAL CENTENARIO,10:03
105509,TERMINAL HAUER,10:40
105104,TERMINAL CENTENARIO,11:18
105509,TERMINAL HAUER,11:55
105104,TERMINAL CENTENARIO,12:33
105509,TERMINAL HAUER,13:10
105104,TERMINAL CENTENARIO,13:48
105509,TERMINAL HAUER,14:25
105104,TERMINAL CENTENARIO,15:03
105509,TERMINAL HAUER,15:40
105104,TERMINAL CENTENARIO,16:18
105509,TERMINAL HAUER,17:00
105104,TERMINAL CENTENARIO,17:40
105509,TERMINAL HAUER,18:20
105104,TERMINAL CENTENARIO,19:00
