Linha,338
Tabela,007
num,ponto,horario
105104,TERMINAL CENTENARIO,06:18
105509,TERMINAL HAUER,07:00
105104,TERMINAL CENTENARIO,07:40
105509,TERMINAL HAUER,08:26
105104,TERMINAL CENTENARIO,09:06
105509,TERMINAL HAUER,09:46
105104,TERMINAL CENTENARIO,10:26
105509,TERMINAL HAUER,11:06
105104,TERMINAL CENTENARIO,11:46
105509,TERMINAL HAUER,12:26
105104,TERMINAL CENTENARIO,13:06
105509,TERMINAL HAUER,13:46
105104,TERMINAL CENTENARIO,14:26
105509,TERMINAL HAUER,15:06
105104,TERMINAL CENTENARIO,15:46
105509,TERMINAL HAUER,16:28
105104,TERMINAL CENTENARIO,17:10
105509,TERMINAL HAUER,17:51
105104,TERMINAL CENTENARIO,18:34
105509,TERMINAL HAUER,19:16
105104,TERMINAL CENTENARIO,19:56
105509,TERMINAL HAUER,20:34
105104,TERMINAL CENTENARIO,21:10
105509,TERMINAL HAUER,21:46
105104,TERMINAL CENTENARIO,22:22
105509,TERMINAL HAUER,22:58
105104,TERMINAL CENTENARIO,23:34
105509,TERMINAL HAUER,00:10
