Linha,902
Tabela,006-1
num,ponto,horario
109055,TUBO NESTOR DE CASTRO,07:00
109121,TERMINAL SANTA FELICIDADE,07:24
109055,TUBO NESTOR DE CASTRO,07:55
109121,TERMINAL SANTA FELICIDADE,08:20
109055,TUBO NESTOR DE CASTRO,08:47
109121,TERMINAL SANTA FELICIDADE,09:10
