Linha,387
Tabela,001
num,ponto,horario
140942,BAIRRO PALOTINOS,05:40
102038,PRACA RUI BARBOSA,06:12
140942,BAIRRO PALOTINOS,06:44
102038,PRACA RUI BARBOSA,07:16
140942,BAIRRO PALOTINOS,07:48
102038,PRACA RUI BARBOSA,08:20
140942,BAIRRO PALOTINOS,08:52
102038,PRACA RUI BARBOSA,09:24
140942,BAIRRO PALOTINOS,09:56
102038,PRACA RUI BARBOSA,10:28
140942,BAIRRO PALOTINOS,11:00
102038,PRACA RUI BARBOSA,11:32
140942,BAIRRO PALOTINOS,12:04
102038,PRACA RUI BARBOSA,12:36
140942,BAIRRO PALOTINOS,13:08
102038,PRACA RUI BARBOSA,13:40
140942,BAIRRO PALOTINOS,14:12
102038,PRACA RUI BARBOSA,14:44
140942,BAIRRO PALOTINOS,15:16
102038,PRACA RUI BARBOSA,15:48
140942,BAIRRO PALOTINOS,16:20
102038,PRACA RUI BARBOSA,16:52
140942,BAIRRO PALOTINOS,17:24
102038,PRACA RUI BARBOSA,17:56
140942,BAIRRO PALOTINOS,18:28
102038,PRACA RUI BARBOSA,19:00
140942,BAIRRO PALOTINOS,19:32
102038,PRACA RUI BARBOSA,20:04
140942,BAIRRO PALOTINOS,20:36
102038,PRACA RUI BARBOSA,21:08
140942,BAIRRO PALOTINOS,21:40
102038,PRACA RUI BARBOSA,22:10
140942,BAIRRO PALOTINOS,22:40
102038,PRACA RUI BARBOSA,23:10
140942,BAIRRO PALOTINOS,23:40
102038,PRACA RUI BARBOSA,00:05
