Linha,670
Tabela,001-1
num,ponto,horario
180832,BAIRRO SAO JORGE,06:00
102033,PRACA RUI BARBOSA,06:32
180832,BAIRRO SAO JORGE,07:00
102033,PRACA RUI BARBOSA,07:38
180832,BAIRRO SAO JORGE,08:06
