Linha,023
Tabela,006
num,ponto,horario
109117,TERMINAL CAPAO DA IMBUIA,06:00
109083,TERMINAL CABRAL,06:24
109167,TERMINAL CAMPINA DO SIQUEIRA,06:47
109089,TERMINAL PORTAO,07:03
109093,TERMINAL CAPAO RASO,07:10
109109,TERMINAL HAUER,07:26
109117,TERMINAL CAPAO DA IMBUIA,07:42
109083,TERMINAL CABRAL,08:06
109167,TERMINAL CAMPINA DO SIQUEIRA,08:31
109089,TERMINAL PORTAO,08:49
109093,TERMINAL CAPAO RASO,08:56
109109,TERMINAL HAUER,09:15
109117,TERMINAL CAPAO DA IMBUIA,09:33
109083,TERMINAL CABRAL,09:56
109167,TERMINAL CAMPINA DO SIQUEIRA,10:25
109089,TERMINAL PORTAO,10:44
109093,TERMINAL CAPAO RASO,10:51
109109,TERMINAL HAUER,11:10
109117,TERMINAL CAPAO DA IMBUIA,11:28
109083,TERMINAL CABRAL,11:51
109167,TERMINAL CAMPINA DO SIQUEIRA,12:20
109089,TERMINAL PORTAO,12:39
109093,TERMINAL CAPAO RASO,12:46
109109,TERMINAL HAUER,13:05
109117,TERMINAL CAPAO DA IMBUIA,13:23
109083,TERMINAL CABRAL,13:47
109167,TERMINAL CAMPINA DO SIQUEIRA,14:14
109089,TERMINAL PORTAO,14:33
109093,TERMINAL CAPAO RASO,14:40
109109,TERMINAL HAUER,14:59
109117,TERMINAL CAPAO DA IMBUIA,15:17
109083,TERMINAL CABRAL,15:41
109167,TERMINAL CAMPINA DO SIQUEIRA,16:14
109089,TERMINAL PORTAO,16:36
109093,TERMINAL CAPAO RASO,16:43
109109,TERMINAL HAUER,17:02
109117,TERMINAL CAPAO DA IMBUIA,17:22
109083,TERMINAL CABRAL,17:48
109167,TERMINAL CAMPINA DO SIQUEIRA,18:22
109089,TERMINAL PORTAO,18:48
109093,TERMINAL CAPAO RASO,18:55
109109,TERMINAL HAUER,19:14
109117,TERMINAL CAPAO DA IMBUIA,19:34
