Linha,023
Tabela,010-2
num,ponto,horario
109167,TERMINAL CAMPINA DO SIQUEIRA,15:52
109089,TERMINAL PORTAO,16:14
109093,TERMINAL CAPAO RASO,16:21
109109,TERMINAL HAUER,16:40
109117,TERMINAL CAPAO DA IMBUIA,17:00
109083,TERMINAL CABRAL,17:26
109167,TERMINAL CAMPINA DO SIQUEIRA,17:57
109089,TERMINAL PORTAO,18:22
109093,TERMINAL CAPAO RASO,18:29
109109,TERMINAL HAUER,18:47
109117,TERMINAL CAPAO DA IMBUIA,19:06
109083,TERMINAL CABRAL,19:31
