Linha,304
Tabela,007
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,06:48
109054,TUBO NESTOR DE CASTRO,07:13
109043,ESTACAO TUBO CIC NORTE,07:39
109052,TUBO TIRADENTES,08:05
109143,ESTACAO TUBO PINHAIS,08:33
109054,TUBO NESTOR DE CASTRO,09:01
109043,ESTACAO TUBO CIC NORTE,09:30
109052,TUBO TIRADENTES,09:56
109143,ESTACAO TUBO PINHAIS,10:24
109054,TUBO NESTOR DE CASTRO,10:50
109043,ESTACAO TUBO CIC NORTE,11:18
109052,TUBO TIRADENTES,11:44
109143,ESTACAO TUBO PINHAIS,12:12
109054,TUBO NESTOR DE CASTRO,12:38
109043,ESTACAO TUBO CIC NORTE,13:06
109052,TUBO TIRADENTES,13:32
109143,ESTACAO TUBO PINHAIS,14:00
109054,TUBO NESTOR DE CASTRO,14:27
109043,ESTACAO TUBO CIC NORTE,14:55
109052,TUBO TIRADENTES,15:22
109143,ESTACAO TUBO PINHAIS,15:48
109054,TUBO NESTOR DE CASTRO,16:15
109043,ESTACAO TUBO CIC NORTE,16:45
109052,TUBO TIRADENTES,17:15
109143,ESTACAO TUBO PINHAIS,17:46
109054,TUBO NESTOR DE CASTRO,18:15
109043,ESTACAO TUBO CIC NORTE,18:45
109052,TUBO TIRADENTES,19:15
