Linha,304
Tabela,006-1
num,ponto,horario
109043,ESTACAO TUBO CIC NORTE,05:57
109052,TUBO TIRADENTES,06:23
109143,ESTACAO TUBO PINHAIS,06:44
109054,TUBO NESTOR DE CASTRO,07:09
109043,ESTACAO TUBO CIC NORTE,07:33
109052,TUBO TIRADENTES,08:00
109143,ESTACAO TUBO PINHAIS,08:29
109054,TUBO NESTOR DE CASTRO,08:56
