Linha,304
Tabela,005-1
num,ponto,horario
109043,ESTACAO TUBO CIC NORTE,05:56
109052,TUBO TIRADENTES,06:18
109143,ESTACAO TUBO PINHAIS,06:42
109054,TUBO NESTOR DE CASTRO,07:07
109043,ESTACAO TUBO CIC NORTE,07:32
109052,TUBO TIRADENTES,07:58
109143,ESTACAO TUBO PINHAIS,08:27
