Linha,304
Tabela,003
num,ponto,horario
109043,ESTACAO TUBO CIC NORTE,05:50
109052,TUBO TIRADENTES,06:12
109143,ESTACAO TUBO PINHAIS,06:36
109054,TUBO NESTOR DE CASTRO,07:01
109043,ESTACAO TUBO CIC NORTE,07:26
109052,TUBO TIRADENTES,07:52
109143,ESTACAO TUBO PINHAIS,08:21
109054,TUBO NESTOR DE CASTRO,08:46
109043,ESTACAO TUBO CIC NORTE,09:14
109052,TUBO TIRADENTES,09:40
109143,ESTACAO TUBO PINHAIS,10:08
109054,TUBO NESTOR DE CASTRO,10:34
109043,ESTACAO TUBO CIC NORTE,11:02
109052,TUBO TIRADENTES,11:28
109143,ESTACAO TUBO PINHAIS,11:56
109054,TUBO NESTOR DE CASTRO,12:23
109043,ESTACAO TUBO CIC NORTE,12:51
109052,TUBO TIRADENTES,13:17
109143,ESTACAO TUBO PINHAIS,13:45
109054,TUBO NESTOR DE CASTRO,14:11
109043,ESTACAO TUBO CIC NORTE,14:39
109052,TUBO TIRADENTES,15:06
109143,ESTACAO TUBO PINHAIS,15:33
109054,TUBO NESTOR DE CASTRO,16:00
109043,ESTACAO TUBO CIC NORTE,16:31
109052,TUBO TIRADENTES,17:00
109143,ESTACAO TUBO PINHAIS,17:32
109054,TUBO NESTOR DE CASTRO,18:00
109043,ESTACAO TUBO CIC NORTE,18:30
109052,TUBO TIRADENTES,19:00
109143,ESTACAO TUBO PINHAIS,19:36
109054,TUBO NESTOR DE CASTRO,20:01
