Linha,304
Tabela,015-1
num,ponto,horario
109043,ESTACAO TUBO CIC NORTE,06:23
109052,TUBO TIRADENTES,06:49
109143,ESTACAO TUBO PINHAIS,07:12
109054,TUBO NESTOR DE CASTRO,07:37
109043,ESTACAO TUBO CIC NORTE,08:02
