Linha,304
Tabela,013-1
num,ponto,horario
109043,ESTACAO TUBO CIC NORTE,06:17
109052,TUBO TIRADENTES,06:45
109143,ESTACAO TUBO PINHAIS,07:06
109054,TUBO NESTOR DE CASTRO,07:31
109043,ESTACAO TUBO CIC NORTE,07:56
109052,TUBO TIRADENTES,08:27
