Linha,304
Tabela,011-2
num,ponto,horario
109052,TUBO TIRADENTES,15:53
109143,ESTACAO TUBO PINHAIS,16:28
109054,TUBO NESTOR DE CASTRO,17:00
109043,ESTACAO TUBO CIC NORTE,17:33
109052,TUBO TIRADENTES,18:06
109143,ESTACAO TUBO PINHAIS,18:41
109054,TUBO NESTOR DE CASTRO,19:07
