Linha,304
Tabela,008
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,06:04
109054,TUBO NESTOR DE CASTRO,06:29
109043,ESTACAO TUBO CIC NORTE,06:56
109052,TUBO TIRADENTES,07:20
109143,ESTACAO TUBO PINHAIS,07:48
109054,TUBO NESTOR DE CASTRO,08:13
109043,ESTACAO TUBO CIC NORTE,08:42
109052,TUBO TIRADENTES,09:08
109143,ESTACAO TUBO PINHAIS,09:37
109054,TUBO NESTOR DE CASTRO,10:03
109043,ESTACAO TUBO CIC NORTE,10:31
109052,TUBO TIRADENTES,10:57
109143,ESTACAO TUBO PINHAIS,11:25
109054,TUBO NESTOR DE CASTRO,11:52
109043,ESTACAO TUBO CIC NORTE,12:20
109052,TUBO TIRADENTES,12:46
109143,ESTACAO TUBO PINHAIS,13:14
109054,TUBO NESTOR DE CASTRO,13:40
109043,ESTACAO TUBO CIC NORTE,14:08
109052,TUBO TIRADENTES,14:34
109143,ESTACAO TUBO PINHAIS,15:02
109054,TUBO NESTOR DE CASTRO,15:29
109043,ESTACAO TUBO CIC NORTE,15:56
109052,TUBO TIRADENTES,16:25
109143,ESTACAO TUBO PINHAIS,16:55
109054,TUBO NESTOR DE CASTRO,17:22
109043,ESTACAO TUBO CIC NORTE,17:52
109052,TUBO TIRADENTES,18:22
