Linha,304
Tabela,014
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,06:21
109054,TUBO NESTOR DE CASTRO,06:47
109043,ESTACAO TUBO CIC NORTE,07:13
109052,TUBO TIRADENTES,07:41
109143,ESTACAO TUBO PINHAIS,08:07
109054,TUBO NESTOR DE CASTRO,08:32
109043,ESTACAO TUBO CIC NORTE,09:00
109052,TUBO TIRADENTES,09:28
109143,ESTACAO TUBO PINHAIS,09:56
109054,TUBO NESTOR DE CASTRO,10:24
109043,ESTACAO TUBO CIC NORTE,10:52
109052,TUBO TIRADENTES,11:20
109143,ESTACAO TUBO PINHAIS,11:48
109054,TUBO NESTOR DE CASTRO,12:16
109043,ESTACAO TUBO CIC NORTE,12:44
109052,TUBO TIRADENTES,13:12
109143,ESTACAO TUBO PINHAIS,13:40
109054,TUBO NESTOR DE CASTRO,14:08
109043,ESTACAO TUBO CIC NORTE,14:36
109052,TUBO TIRADENTES,15:04
109143,ESTACAO TUBO PINHAIS,15:32
109054,TUBO NESTOR DE CASTRO,16:00
109043,ESTACAO TUBO CIC NORTE,16:28
109052,TUBO TIRADENTES,16:56
109143,ESTACAO TUBO PINHAIS,17:31
109054,TUBO NESTOR DE CASTRO,18:03
109043,ESTACAO TUBO CIC NORTE,18:36
109052,TUBO TIRADENTES,19:09
