Linha,304
Tabela,012-1
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,06:16
109054,TUBO NESTOR DE CASTRO,06:42
109043,ESTACAO TUBO CIC NORTE,07:08
109052,TUBO TIRADENTES,07:36
109143,ESTACAO TUBO PINHAIS,08:01
109054,TUBO NESTOR DE CASTRO,08:27
109043,ESTACAO TUBO CIC NORTE,08:53
