Linha,304
Tabela,006-2
num,ponto,horario
109054,TUBO NESTOR DE CASTRO,16:21
109043,ESTACAO TUBO CIC NORTE,16:49
109052,TUBO TIRADENTES,17:17
109143,ESTACAO TUBO PINHAIS,17:52
109054,TUBO NESTOR DE CASTRO,18:24
