Linha,304
Tabela,018
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,06:32
109054,TUBO NESTOR DE CASTRO,06:58
109043,ESTACAO TUBO CIC NORTE,07:23
109052,TUBO TIRADENTES,07:51
109143,ESTACAO TUBO PINHAIS,08:18
109054,TUBO NESTOR DE CASTRO,08:42
109043,ESTACAO TUBO CIC NORTE,09:14
109052,TUBO TIRADENTES,09:42
109143,ESTACAO TUBO PINHAIS,10:10
109054,TUBO NESTOR DE CASTRO,10:38
109043,ESTACAO TUBO CIC NORTE,11:06
109052,TUBO TIRADENTES,11:34
109143,ESTACAO TUBO PINHAIS,12:02
109054,TUBO NESTOR DE CASTRO,12:30
109043,ESTACAO TUBO CIC NORTE,12:58
109052,TUBO TIRADENTES,13:26
109143,ESTACAO TUBO PINHAIS,13:54
109054,TUBO NESTOR DE CASTRO,14:22
109043,ESTACAO TUBO CIC NORTE,14:50
109052,TUBO TIRADENTES,15:18
109143,ESTACAO TUBO PINHAIS,15:46
109054,TUBO NESTOR DE CASTRO,16:14
109043,ESTACAO TUBO CIC NORTE,16:42
109052,TUBO TIRADENTES,17:10
109143,ESTACAO TUBO PINHAIS,17:45
109054,TUBO NESTOR DE CASTRO,18:17
109043,ESTACAO TUBO CIC NORTE,18:50
109052,TUBO TIRADENTES,19:22
