Linha,304
Tabela,001
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,05:42
109054,TUBO NESTOR DE CASTRO,06:07
109043,ESTACAO TUBO CIC NORTE,06:32
109052,TUBO TIRADENTES,06:55
109143,ESTACAO TUBO PINHAIS,07:20
109054,TUBO NESTOR DE CASTRO,07:47
109043,ESTACAO TUBO CIC NORTE,08:14
109052,TUBO TIRADENTES,08:40
109143,ESTACAO TUBO PINHAIS,09:05
109054,TUBO NESTOR DE CASTRO,09:32
109043,ESTACAO TUBO CIC NORTE,10:01
109052,TUBO TIRADENTES,10:27
109143,ESTACAO TUBO PINHAIS,10:55
109054,TUBO NESTOR DE CASTRO,11:21
109043,ESTACAO TUBO CIC NORTE,11:49
109052,TUBO TIRADENTES,12:15
109143,ESTACAO TUBO PINHAIS,12:43
109054,TUBO NESTOR DE CASTRO,13:09
109043,ESTACAO TUBO CIC NORTE,13:37
109052,TUBO TIRADENTES,14:03
109143,ESTACAO TUBO PINHAIS,14:31
109054,TUBO NESTOR DE CASTRO,14:58
109043,ESTACAO TUBO CIC NORTE,15:26
109052,TUBO TIRADENTES,15:54
109143,ESTACAO TUBO PINHAIS,16:25
109054,TUBO NESTOR DE CASTRO,16:52
109043,ESTACAO TUBO CIC NORTE,17:22
109052,TUBO TIRADENTES,17:52
109143,ESTACAO TUBO PINHAIS,18:25
109054,TUBO NESTOR DE CASTRO,18:55
109043,ESTACAO TUBO CIC NORTE,19:25
109052,TUBO TIRADENTES,19:50
