Linha,304
Tabela,009
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,06:05
109054,TUBO NESTOR DE CASTRO,06:31
109043,ESTACAO TUBO CIC NORTE,06:58
109052,TUBO TIRADENTES,07:26
109143,ESTACAO TUBO PINHAIS,07:50
109054,TUBO NESTOR DE CASTRO,08:17
109043,ESTACAO TUBO CIC NORTE,08:44
109052,TUBO TIRADENTES,09:14
109143,ESTACAO TUBO PINHAIS,09:42
109054,TUBO NESTOR DE CASTRO,10:10
109043,ESTACAO TUBO CIC NORTE,10:38
109052,TUBO TIRADENTES,11:06
109143,ESTACAO TUBO PINHAIS,11:34
109054,TUBO NESTOR DE CASTRO,12:02
109043,ESTACAO TUBO CIC NORTE,12:30
109052,TUBO TIRADENTES,12:58
109143,ESTACAO TUBO PINHAIS,13:26
109054,TUBO NESTOR DE CASTRO,13:54
109043,ESTACAO TUBO CIC NORTE,14:22
109052,TUBO TIRADENTES,14:50
109143,ESTACAO TUBO PINHAIS,15:18
109054,TUBO NESTOR DE CASTRO,15:46
109043,ESTACAO TUBO CIC NORTE,16:14
109052,TUBO TIRADENTES,16:42
109143,ESTACAO TUBO PINHAIS,17:17
109054,TUBO NESTOR DE CASTRO,17:49
109043,ESTACAO TUBO CIC NORTE,18:22
109052,TUBO TIRADENTES,18:55
