Linha,304
Tabela,011
num,ponto,horario
109043,ESTACAO TUBO CIC NORTE,06:14
109052,TUBO TIRADENTES,06:36
109143,ESTACAO TUBO PINHAIS,07:00
109054,TUBO NESTOR DE CASTRO,07:26
109043,ESTACAO TUBO CIC NORTE,07:53
109052,TUBO TIRADENTES,08:19
109143,ESTACAO TUBO PINHAIS,08:49
109054,TUBO NESTOR DE CASTRO,09:17
109043,ESTACAO TUBO CIC NORTE,09:45
109052,TUBO TIRADENTES,10:11
109143,ESTACAO TUBO PINHAIS,10:39
109054,TUBO NESTOR DE CASTRO,11:05
109043,ESTACAO TUBO CIC NORTE,11:33
109052,TUBO TIRADENTES,11:59
109143,ESTACAO TUBO PINHAIS,12:27
109054,TUBO NESTOR DE CASTRO,12:54
109043,ESTACAO TUBO CIC NORTE,13:22
109052,TUBO TIRADENTES,13:48
109143,ESTACAO TUBO PINHAIS,14:16
109054,TUBO NESTOR DE CASTRO,14:42
109043,ESTACAO TUBO CIC NORTE,15:10
109052,TUBO TIRADENTES,15:38
109143,ESTACAO TUBO PINHAIS,16:03
109054,TUBO NESTOR DE CASTRO,16:30
109043,ESTACAO TUBO CIC NORTE,17:00
109052,TUBO TIRADENTES,17:30
109143,ESTACAO TUBO PINHAIS,18:01
109054,TUBO NESTOR DE CASTRO,18:31
