Linha,304
Tabela,013-2
num,ponto,horario
109054,TUBO NESTOR DE CASTRO,16:35
109043,ESTACAO TUBO CIC NORTE,17:03
109052,TUBO TIRADENTES,17:31
109143,ESTACAO TUBO PINHAIS,18:06
109054,TUBO NESTOR DE CASTRO,18:38
109043,ESTACAO TUBO CIC NORTE,19:08
109052,TUBO TIRADENTES,19:34
