Linha,304
Tabela,002-1
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,05:49
109054,TUBO NESTOR DE CASTRO,06:14
109043,ESTACAO TUBO CIC NORTE,06:38
109052,TUBO TIRADENTES,07:01
109143,ESTACAO TUBO PINHAIS,07:27
109054,TUBO NESTOR DE CASTRO,07:54
109043,ESTACAO TUBO CIC NORTE,08:21
